symbol,company_name,isin,series,market_cap_cr
UGARSUGAR,The Ugar Sugar Works Limited,INE071E01023,EQ,0
UGROCAP,Ugro Capital Limited,INE583D01011,EQ,1484.09
UJJIVANSFB,Ujjivan Small Finance Bank Limited,INE551W01018,EQ,10663.31
ULTRACEMCO,UltraTech Cement Limited,INE481G01011,EQ,327328.15
ULTRAMAR,Ultramarine & Pigments Limited,INE405A01021,EQ,1106.1
UMAEXPORTS,Uma Exports Limited,INE0GIU01018,BE,0
UMESLTD,Usha Martin Education & Solutions Limited,INE240C01028,EQ,0
UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,EQ,0
UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,EQ,3140.8
UNIDT,United Drilling Tools Limited,INE961D01019,BE,0
UNIECOM,Unicommerce Esolutions Limited,INE00U401027,EQ,1014.0
UNIENTER,Uniphos Enterprises Limited,INE037A01022,EQ,0
UNIINFO,Uniinfo Telecom Services Limited,INE481Z01011,EQ,0
UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,EQ,5905.76
UNIONBANK,Union Bank of India,INE692A01016,EQ,129771.3
UNIPARTS,Uniparts India Limited,INE244O01017,EQ,2974.93
UNITDSPR,United Spirits Limited,INE854D01024,EQ,92544.49
UNITECH,Unitech Limited,INE694A01020,EQ,1247.18
UNITEDPOLY,United Polyfab Gujarat Limited,INE368U01029,EQ,0
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,INE458F01011,EQ,0
UNIVAFOODS,Univa Foods Limited,INE275F01019,BE,0
UNIVASTU,Univastu India Limited,INE562X01013,BE,0
UNIVCABLES,Universal Cables Limited,INE279A01012,EQ,4089.72
UNIVPHOTO,Universus Photo Imagings Limited,INE03V001013,BE,0
UNOMINDA,UNO Minda Limited,INE405E01023,EQ,61072.87
UPHOT,U P Hotels Limited,INE726E01014,EQ,0
UPL,UPL Limited,INE628A01036,EQ,51494.33
URAVIDEF,Uravi Defence and Technology Limited,INE568Z01015,BE,0
URBANCO,Urban Company Limited,INE0CAZ01013,EQ,19470.03
URJA,Urja Global Limited,INE550C01020,EQ,0
USHAMART,Usha Martin Limited,INE228A01035,EQ,14822.64
USK,Udayshivakumar Infra Limited,INE0N0Y01013,EQ,0
UTIAMC,UTI Asset Management Company Limited,INE094J01016,EQ,11883.26
UTKARSHBNK,Utkarsh Small Finance Bank Limited,INE735W01017,EQ,2331.18
UTLSOLAR,Fujiyama Power Systems Limited,INE12UR01024,EQ,9512.42
UTTAMSUGAR,Uttam Sugar Mills Limited,INE786F01031,EQ,0
UYFINCORP,U. Y. Fincorp Limited,INE152C01025,BE,0
V2RETAIL,V2 Retail Limited,INE945H01021,EQ,8164.23
VADILALIND,Vadilal Industries Limited,INE694D01016,EQ,4321.36
VADILENT,Vadilal Enterprises Limited,INE693D01018,EQ,0
VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,EQ,3850.34
VAISHALI,Vaishali Pharma Limited,INE972X01022,EQ,0
VAKRANGEE,Vakrangee Limited,INE051B01021,EQ,0
VALIANTLAB,Valiant Laboratories Limited,INE0JWS01017,BE,0
VALIANTORG,Valiant Organics Limited,INE565V01010,BE,0
VAML,Vedanta Aluminium Metal Limited,INE1CDF01017,EQ,0
VARDHACRLC,Vardhman Acrylics Limited,INE116G01013,BE,0
VARDMNPOLY,Vardhman Polytex Limited,INE835A01029,EQ,0
VARROC,Varroc Engineering Limited,INE665L01035,EQ,8714.17
VASCONEQ,Vascon Engineers Limited,INE893I01013,EQ,0
VASUPRADA,Shri Vasuprada Plantations Limited,INE574G01013,EQ,0
VASWANI,Vaswani Industries Limited,INE590L01019,EQ,0
VBL,Varun Beverages Limited,INE200M01039,EQ,176589.68
VCL,Vaxtex Cotfab Limited,INE098201036,BE,0
VEDAVAAG,VEDAVAAG Systems Limited,INE359B01010,EQ,0
VEDL,Vedanta Limited,INE205A01025,EQ,121026.51
VEDPOWER,Vedanta Power Limited,INE694L01019,EQ,0
VEEDOL,Veedol Corporation Limited,INE484C01030,EQ,2463.41
VELJAN,Veljan Denison Limited,INE232E01013,BE,0
VENKEYS,Venky's (India) Limited,INE398A01010,EQ,1958.35
VENTIVE,Ventive Hospitality Limited,INE781S01027,EQ,14448.05
VENUSPIPES,Venus Pipes & Tubes Limited,INE0JA001018,EQ,2923.25
VENUSREM,Venus Remedies Limited,INE411B01019,BE,2407.73
VERANDA,Veranda Learning Solutions Limited,INE0IQ001011,EQ,2185.04
VERTOZ,Vertoz Limited,INE188Y01031,EQ,0
VESUVIUS,Vesuvius India Limited,INE386A01023,EQ,9216.45
VETO,Veto Switchgears And Cables Limited,INE918N01018,BE,0
VGCL,Vibrant Global Capital Limited,INE761Q01015,EQ,0
VGL,VARVEE GLOBAL LIMITED,INE273D01027,EQ,0
VGUARD,V-Guard Industries Limited,INE951I01027,EQ,13073.96
VHL,Vardhman Holdings Limited,INE701A01023,EQ,1074.37
VHLTD,Viceroy Hotels Limited,INE048C01025,BE,0
VHLTD-RE1,Viceroy Hotels Ltd-RE,INE048C20025,BE,0
VIDHIING,Vidhi Specialty Food Ingredients Limited,INE632C01026,EQ,1428.18
VIDYAWIRES,Vidya Wires Limited,INE14UN01029,EQ,1894.02
VIJAYA,Vijaya Diagnostic Centre Limited,INE043W01024,EQ,13219.67
VIJIFIN,Viji Finance Limited,INE159N01027,BE,0
VIJSOLX,Vijay Solvex Limited,INE362D01010,EQ,0
VIKASECO,Vikas EcoTech Limited,INE806A01020,EQ,0
VIKASLIFE,Vikas Lifecare Limited,INE161L01027,EQ,0
VIKRAMSOLR,Vikram Solar Limited,INE078V01014,EQ,7604.01
VIKRAN,Vikran Engineering Limited,INE01R501028,EQ,1796.61
VIMTALABS,Vimta Labs Limited,INE579C01029,EQ,2475.13
VINATIORGA,Vinati Organics Limited,INE410B01037,EQ,13511.26
VINCOFE,Vintage Coffee And Beverages Limited,INE498Q01014,EQ,2321.54
VINDHYATEL,Vindhya Telelinks Limited,INE707A01012,EQ,2476.12
VINEETLAB,Vineet Laboratories Limited,INE505Y01010,EQ,0
VINNY,Vinny Overseas Limited,INE01KI01027,EQ,0
VINYLINDIA,Vinyl Chemicals (India) Limited,INE250B01029,EQ,0
VIPCLOTHNG,VIP Clothing Limited,INE450G01024,EQ,0
VIPIND,VIP Industries Limited,INE054A01027,EQ,4466.11
VIPULLTD,Vipul Limited,INE946H01037,BE,0
VIRAT,Virat Industries Limited,INE467D01017,EQ,0
VIRINCHI,Virinchi Limited,INE539B01017,EQ,0
VIRTUALG,Virtual Global Education Limited,INE247C01023,BE,0
VISACHROME,VISA Chrome Limited,INE286H01012,EQ,0
VISAKAIND,Visaka Industries Limited,INE392A01021,EQ,0
VISHAL,Vishal Fabrics Limited,INE755Q01025,EQ,0
VISHNU,Vishnu Chemicals Limited,INE270I01022,EQ,3976.31
VISHWARAJ,Vishwaraj Sugar Industries Limited,INE430N01022,EQ,0
VISL,Vedanta Iron and Steel Limited,INE1CLE01013,EQ,0
VITAL,Vital Chemtech Limited,INE0L4K01016,EQ,0
VIVIANA,Viviana Power Tech Limited,INE0MEG01014,EQ,0
VIVIDHA,Visagar Polytex Limited,INE370E01029,EQ,0
VIVIMEDLAB,Vivimed Labs Limited,INE526G01021,BE,0
VIVOBIOT,Vivo Bio Tech Limited,INE380K01017,EQ,0
VIYASH,Viyash Scientific Limited,INE807F01027,EQ,10919.7
VLEGOV,VL E-Governance & IT Solutions Limited,INE03HW01020,EQ,0
VLSFINANCE,VLS Finance Limited,INE709A01018,EQ,0
VMART,V-Mart Retail Limited,INE665J01013,EQ,5719.5
VMM,Vishal Mega Mart Limited,INE01EA01019,EQ,55976.21
VMSTMT,VMS TMT Limited,INE0SJA01013,EQ,0
VOEPL,Virtuoso Optoelectronics Limited,INE0I0T01010,EQ,0
VOGL,Vedanta Oil and Gas Limited,INE704J01044,EQ,0
VOITHPAPR,Voith Paper Fabrics India Limited,INE285C01015,EQ,0
VOLTAMP,Voltamp Transformers Limited,INE540H01012,EQ,9829.39
VOLTAS,Voltas Limited,INE226A01021,EQ,42528.62
VPRPL,Vishnu Prakash R Punglia Limited,INE0AE001013,EQ,0
VRAJ,Vraj Iron and Steel Limited,INE0S2V01010,EQ,0
VRLLOG,VRL Logistics Limited,INE366I01010,EQ,4025.3
VSSL,Vardhman Special Steels Limited,INE050M01012,EQ,2667.56
VSTIND,VST Industries Limited,INE710A01016,EQ,4408.75
VSTL,Vibhor Steel Tubes Limited,INE0QTF01015,EQ,0
VSTTILLERS,V.S.T Tillers Tractors Limited,INE764D01017,EQ,3896.68
VTL,Vardhman Textiles Limited,INE825A01020,EQ,18167.5
VTMLTD,VTM Limited,INE222F01029,EQ,0
WAAREEENER,Waaree Energies Limited,INE377N01017,EQ,87198.63
WAAREEINDO,Indosolar Limited,INE866K01023,EQ,1580.94
WAAREERTL,Waaree Renewable Technologies Limited,INE299N01021,EQ,9959.81
WABAG,VA Tech Wabag Limited,INE956G01038,EQ,9835.59
WAKEFIT,Wakefit Innovations Limited,INE0E7301029,EQ,3802.03
WALCHANNAG,Walchandnagar Industries Limited,INE711A01022,EQ,1799.85
WANBURY,Wanbury Limited,INE107F01022,EQ,0
WARDINMOBI,Wardwizard Innovations & Mobility Limited,INE945P01024,EQ,0
WATERBASE,Waterbase Limited,INE054C01015,EQ,0
WCIL,Western Carriers (India) Limited,INE0CJF01024,EQ,0
WEALTH,Wealth First Portfolio Managers Limited,INE658T01017,EQ,1017.55
WEBELSOLAR,Websol Energy System Limited,INE855C01023,EQ,4497.93
WEIZMANIND,Weizmann Limited,INE080A01014,EQ,0
WEL,Wonder Electricals Limited,INE02WG01024,EQ,1241.85
WELCORP,Welspun Corp Limited,INE191B01025,EQ,36902.99
WELENT,Welspun Enterprises Limited,INE625G01013,EQ,7623.83
WELINV,Welspun Investments and Commercials Limited,INE389K01018,BE,0
WELSPLSOL,Welspun Specialty Solutions Limited,INE731F01037,EQ,3424.38
WELSPUNLIV,Welspun Living Limited,INE192B01031,EQ,13293.85
WENDT,Wendt (India) Limited,INE274C01019,EQ,1539.53
WESTLIFE,WESTLIFE FOODWORLD LIMITED,INE274F01020,EQ,6957.87
WEWIN,WE WIN LIMITED,INE082W01014,EQ,0
WEWORK,WeWork India Management Limited,INE085001019,EQ,8849.68
WHBRADY,WH Brady & Company Limited,INE855A01019,EQ,0
WHEELS,Wheels India Limited,INE715A01015,EQ,3992.84
WHIRLPOOL,Whirlpool of India Limited,INE716A01013,EQ,9769.13
WILLAMAGOR,Williamson Magor & Company Limited,INE210A01017,EQ,0
WINDLAS,Windlas Biotech Limited,INE0H5O01029,EQ,1737.93
WINDMACHIN,Windsor Machines Limited,INE052A01021,EQ,2880.51
WIPL,The Western India Plywoods Limited,INE215F01023,EQ,0
WIPRO,Wipro Limited,INE075A01022,EQ,189145.89
WOCKPHARMA,Wockhardt Limited,INE049B01025,EQ,31440.15
WONDERLA,Wonderla Holidays Limited,INE066O01014,EQ,3030.66
WORTHPERI,Worth Peripherals Limited,INE196Y01018,EQ,0
WPIL,WPIL Limited,INE765D01022,EQ,4447.93
WSI,W S Industries (I) Limited,INE100D01014,EQ,0
WSTCSTPAPR,West Coast Paper Mills Limited,INE976A01021,EQ,3268.43
XCHANGING,Xchanging Solutions Limited,INE692G01013,EQ,0
XELPMOC,Xelpmoc Design And Tech Limited,INE01P501012,EQ,0
XPROINDIA,Xpro India Limited,INE445C01015,EQ,2832.64
XTGLOBAL,Xtglobal Infotech Limited,INE547B01028,EQ,0
XTRANET,Xtranet Technologies Limited,INE0NG701011,EQ,0
YASHO,Yasho Industries Limited,INE616Z01012,EQ,3481.55
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,INE0JO301016,EQ,8090.88
YATRA,Yatra Online Limited,INE0JR601024,EQ,1617.81
YESBANK,Yes Bank Limited,INE528G01035,EQ,72249.49
YOGI,Yogi Limited,INE290E01011,EQ,0
YUKEN,Yuken India Limited,INE384C01016,EQ,0
ZAGGLE,Zaggle Prepaid Ocean Services Limited,INE07K301024,EQ,2812.2
ZEEL,Zee Entertainment Enterprises Limited,INE256A01028,EQ,10790.48
ZEELEARN,Zee Learn Limited,INE565L01011,BE,0
ZEEMEDIA,Zee Media Corporation Limited,INE966H01019,EQ,0
ZENITHEXPO,Zenith Exports Limited,INE058B01018,EQ,0
ZENITHSTL,Zenith Steel Pipes & Industries Limited,INE318D01020,EQ,0
ZENSARTECH,Zensar Technologies Limited,INE520A01027,EQ,10299.87
ZENTEC,Zen Technologies Limited,INE251B01027,EQ,16198.99
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,INE342J01019,EQ,27914.02
ZFSTEERING,ZF Steering Gear (India) Limited,INE116C01012,EQ,0
ZIMLAB,Zim Laboratories Limited,INE518E01015,EQ,0
ZODIAC,Zodiac Energy Limited,INE761Y01019,EQ,0
ZODIACLOTH,Zodiac Clothing Company Limited,INE206B01013,EQ,0
ZOTA,Zota Health Care LImited,INE358U01012,EQ,0
ZSARACOM,Saraswati Commercial India Limited,INE967G01019,EQ,1019.54
ZUARI,Zuari Agro Chemicals Limited,INE840M01016,EQ,0
ZUARIIND,ZUARI INDUSTRIES LIMITED,INE217A01012,EQ,0
ZYDUSLIFE,Zydus Lifesciences Limited,INE010B01027,EQ,111123.45
ZYDUSWELL,Zydus Wellness Limited,INE768C01028,EQ,16106.89
